64.35	-0.993015	0.180432
64.65	-0.841822	0.142003
64.95	-0.688147	0.11493
65.25	-0.582736	0.0894113
65.55	-0.485482	0.0721295
65.85	-0.414956	0.0586001
66.15	-0.354318	0.0449701
66.45	-0.302549	0.035695
66.75	-0.265291	0.0314911
67.05	-0.228905	0.0238475
67.35	-0.199237	0.0191218
67.65	-0.174846	0.0161503
67.95	-0.155467	0.0127943
68.25	-0.136534	0.0113476
68.55	-0.122274	0.0099748
68.85	-0.109136	0.00838608
69.15	-0.0979842	0.0067251
69.45	-0.0883545	0.0057705
69.75	-0.0796849	0.00477388
70.05	-0.0721448	0.00429817
70.35	-0.0655053	0.00381257
70.65	-0.0592547	0.0034178
70.95	-0.0543211	0.00279278
71.25	-0.0497804	0.002527
71.55	-0.0455348	0.00216015
71.85	-0.0418206	0.00194384
72.15	-0.0386579	0.00171622
72.45	-0.0356283	0.00155157
72.75	-0.0329177	0.00131132
73.05	-0.0305863	0.0012891
73.35	-0.0283462	0.00112995
73.65	-0.0262408	0.00105357
73.95	-0.0244092	0.000880459
74.25	-0.0227618	0.000845893
74.55	-0.0212659	0.000738608
74.85	-0.0198169	0.00067438
