94.35	-1.1798	0.216683
94.65	-0.999661	0.204079
94.95	-0.84149	0.152514
95.25	-0.702502	0.124036
95.55	-0.587935	0.0941294
95.85	-0.496222	0.0696874
96.15	-0.43077	0.0595534
96.45	-0.369791	0.0457069
96.75	-0.317615	0.0378185
97.05	-0.27543	0.0302891
97.35	-0.242392	0.0248128
97.65	-0.212458	0.0196001
97.95	-0.189939	0.0163714
98.25	-0.166421	0.0152074
98.55	-0.149414	0.0122785
98.85	-0.133004	0.0102785
99.15	-0.119682	0.00845737
99.45	-0.107691	0.00766026
99.75	-0.0977361	0.00662964
100.05	-0.0888438	0.00550087
100.35	-0.0804458	0.00499573
100.65	-0.07345	0.0043584
100.95	-0.0673397	0.00381599
101.25	-0.0616031	0.00334224
101.55	-0.0564075	0.00287253
101.85	-0.0521824	0.00278509
102.15	-0.0478865	0.00241588
102.45	-0.0442211	0.00217381
102.75	-0.0411597	0.00190426
103.05	-0.0380979	0.00173922
103.35	-0.0354336	0.00153844
103.65	-0.0328876	0.00139995
103.95	-0.0306422	0.00123517
104.25	-0.0286184	0.0011695
104.55	-0.0267512	0.000964142
104.85	-0.0250684	0.000943173
