122.1	-68.7116	6.68961
122.7	-54.3612	5.00367
123.3	-45.3698	2.88602
123.9	-36.4611	2.50796
124.5	-30.9661	2.00575
125.1	-25.8423	1.38623
125.7	-21.85	1.32914
126.3	-19.2049	0.930738
126.9	-16.9911	0.829879
127.5	-14.8797	0.562097
128.1	-13.1861	0.41225
128.7	-11.9403	0.434947
129.3	-10.7345	0.374069
129.9	-9.76967	0.257614
130.5	-8.80245	0.288322
131.1	-8.08289	0.272689
131.7	-7.37512	0.204959
132.3	-6.81158	0.189468
132.9	-6.28374	0.155046
133.5	-5.81078	0.155599
134.1	-5.35276	0.119376
134.7	-4.98662	0.114461
135.3	-4.68668	0.121084
135.9	-4.37106	0.088613
136.5	-4.07025	0.0850688
137.1	-3.81648	0.098302
137.7	-3.57319	0.0706453
138.3	-3.34344	0.0580716
138.9	-3.14917	0.0490374
139.5	-2.95002	0.0563586
140.1	-2.79707	0.0611048
140.7	-2.63586	0.0427001
141.3	-2.50214	0.0450744
141.9	-2.36065	0.0344341
142.5	-2.22479	0.0392441
143.1	-2.11938	0.0381954
143.7	-2.02188	0.0353122
144.3	-1.9134	0.036054
144.9	-1.81529	0.0295432
145.5	-1.72718	0.0288308
146.1	-1.63996	0.0271033
146.7	-1.56203	0.0226518
147.3	-1.49255	0.0191932
147.9	-1.4331	0.0211939
148.5	-1.36373	0.0181546
149.1	-1.30025	0.0184955
149.7	-1.24339	0.0164321
150.3	-1.18589	0.0152799
150.9	-1.13962	0.0175706
151.5	-1.08924	0.0137767
152.1	-1.04506	0.0136948
152.7	-1.00165	0.0126869
153.3	-0.96453	0.014133
153.9	-0.924632	0.0113739
154.5	-0.887516	0.0105131
155.1	-0.851657	0.011627
155.7	-0.817586	0.00753454
156.3	-0.785639	0.00915411
156.9	-0.757759	0.00908292
157.5	-0.72735	0.00880801
158.1	-0.701011	0.00833764
158.7	-0.672451	0.00748777
159.3	-0.648395	0.00727835
159.9	-0.625459	0.00694381
160.5	-0.604424	0.00650099
161.1	-0.583394	0.00646957
161.7	-0.563415	0.00572952
162.3	-0.541995	0.00586996
162.9	-0.522973	0.00581039
163.5	-0.50532	0.00546559
164.1	-0.488211	0.00580984
164.7	-0.47237	0.00526325
165.3	-0.456611	0.00455536
165.9	-0.440898	0.0042108
166.5	-0.424978	0.00441225
167.1	-0.412042	0.00375996
167.7	-0.398621	0.00389831
168.3	-0.386435	0.00343577
168.9	-0.374581	0.00359352
169.5	-0.36307	0.00345709
170.1	-0.351083	0.00369318
170.7	-0.340483	0.00302183
171.3	-0.330455	0.00296022
171.9	-0.319634	0.00287012
172.5	-0.30947	0.00270981
173.1	-0.300927	0.00243751
173.7	-0.292096	0.00274156
174.3	-0.282839	0.00261275
174.9	-0.274961	0.00250657
175.5	-0.266786	0.00231036
176.1	-0.259155	0.00207211
176.7	-0.251248	0.00223032
177.3	-0.243983	0.0019659
177.9	-0.237061	0.00209848
178.5	-0.230479	0.00178173
179.1	-0.224104	0.00158433
179.7	-0.218225	0.00168251
