Stoichiometric SiO2 box at 2.2g/mL

8268 atoms
2 atom types
0 50 xlo xhi
0 50 ylo yhi
0 50 zlo zhi

Masses

1	28.0855
2	15.9994

Atoms

110	0	2	-0.43	24.005	31.1079	29.3387
111	0	2	-0.43	26.005	33.1079	29.3387
112	0	1	0.86	27.1131	30.061	53.8222
113	0	2	-0.43	26.1131	29.061	52.8222
114	0	2	-0.43	28.1131	31.061	52.8222
115	0	1	0.86	25.005	42.3888	50.0506
116	0	2	-0.43	24.005	41.3888	49.0506
117	0	2	-0.43	26.005	43.3888	49.0506
118	0	1	0.86	25.005	47.1078	42.0854
119	0	2	-0.43	24.005	46.1078	41.0854
120	0	2	-0.43	26.005	48.1078	41.0854
121	0	1	0.86	45.5288	35.485	59.8584
122	0	2	-0.43	44.5288	34.485	58.8584
123	0	2	-0.43	46.5288	36.485	58.8584
124	0	1	0.86	25.005	61.2772	27.1535
125	0	2	-0.43	24.005	60.2772	26.1535
126	0	2	-0.43	26.005	62.2772	26.1535
127	0	1	0.86	25.005	50.7173	61.991
128	0	2	-0.43	24.005	49.7173	60.991
129	0	2	-0.43	26.005	51.7173	60.991
130	0	1	0.86	25.005	27.3237	26.7945
131	0	2	-0.43	24.005	26.3237	25.7945
132	0	2	-0.43	26.005	28.3237	25.7945
133	0	1	0.86	25.005	65.8965	44.511
134	0	2	-0.43	24.005	64.8965	43.511
135	0	2	-0.43	26.005	66.8965	43.511
136	0	1	0.86	25.005	42.3299	74.1521
137	0	2	-0.43	24.005	41.3299	73.1521
138	0	2	-0.43	26.005	43.3299	73.1521
139	0	1	0.86	25.005	61.3447	65.9615
140	0	2	-0.43	24.005	60.3447	64.9615
141	0	2	-0.43	26.005	62.3447	64.9615
142	0	1	0.86	53.6532	28.7158	61.1271
143	0	2	-0.43	52.6532	27.7158	60.1271
144	0	2	-0.43	54.6532	29.7158	60.1271
145	0	1	0.86	25.005	44.3574	31.1717
146	0	2	-0.43	24.005	43.3574	30.1717
147	0	2	-0.43	26.005	45.3574	30.1717
148	0	1	0.86	25.005	73.9831	34.3292
149	0	2	-0.43	24.005	72.9831	33.3292
150	0	2	-0.43	26.005	74.9831	33.3292
151	0	1	0.86	25.005	64.291	55.4836
152	0	2	-0.43	24.005	63.291	54.4836
153	0	2	-0.43	26.005	65.291	54.4836
154	0	1	0.86	25.005	38.778	36.8631
155	0	2	-0.43	24.005	37.778	35.8631
156	0	2	-0.43	26.005	39.778	35.8631
157	0	1	0.86	25.005	48.0752	53.5942
158	0	2	-0.43	24.005	47.0752	52.5942
159	0	2	-0.43	26.005	49.0752	52.5942
160	0	1	0.86	25.005	56.861	68.6635
161	0	2	-0.43	24.005	55.861	67.6635
162	0	2	-0.43	26.005	57.861	67.6635
163	0	1	0.86	25.005	36.9803	31.5506
164	0	2	-0.43	24.005	35.9803	30.5506
165	0	2	-0.43	26.005	37.9803	30.5506
166	0	1	0.86	64.821	42.8934	43.6246
167	0	2	-0.43	63.821	41.8934	42.6246
168	0	2	-0.43	65.821	43.8934	42.6246
169	0	1	0.86	25.005	74.7897	28.2914
170	0	2	-0.43	24.005	73.7897	27.2914
171	0	2	-0.43	26.005	75.7897	27.2914
172	0	1	0.86	25.005	68.4569	50.1146
173	0	2	-0.43	24.005	67.4569	49.1146
174	0	2	-0.43	26.005	69.4569	49.1146
175	0	1	0.86	63.2578	52.7731	52.2933
176	0	2	-0.43	62.2578	51.7731	51.2933
177	0	2	-0.43	64.2578	53.7731	51.2933
178	0	1	0.86	25.005	70.0377	42.5928
179	0	2	-0.43	24.005	69.0377	41.5928
180	0	2	-0.43	26.005	71.0377	41.5928
181	0	1	0.86	25.005	54.2591	29.7729
182	0	2	-0.43	24.005	53.2591	28.7729
183	0	2	-0.43	26.005	55.2591	28.7729
184	0	1	0.86	25.005	68.3324	67.0073
185	0	2	-0.43	24.005	67.3324	66.0073
186	0	2	-0.43	26.005	69.3324	66.0073
187	0	1	0.86	39.7369	49.5219	73.5503
188	0	2	-0.43	38.7369	48.5219	72.5503
189	0	2	-0.43	40.7369	50.5219	72.5503
190	0	1	0.86	45.0585	27.3035	63.7327
191	0	2	-0.43	44.0585	26.3035	62.7327
192	0	2	-0.43	46.0585	28.3035	62.7327
193	0	1	0.86	59.6634	41.8859	57.2619
194	0	2	-0.43	58.6634	40.8859	56.2619
195	0	2	-0.43	60.6634	42.8859	56.2619
196	0	1	0.86	25.005	70.0286	71.9783
197	0	2	-0.43	24.005	69.0286	70.9783
198	0	2	-0.43	26.005	71.0286	70.9783
199	0	1	0.86	25.005	36.9479	53.1101
200	0	2	-0.43	24.005	35.9479	52.1101
201	0	2	-0.43	26.005	37.9479	52.1101
202	0	1	0.86	25.005	57.6796	46.8398
203	0	2	-0.43	24.005	56.6796	45.8398
204	0	2	-0.43	26.005	58.6796	45.8398
205	0	1	0.86	25.005	57.7192	65.9601
206	0	2	-0.43	24.005	56.7192	64.9601
207	0	2	-0.43	26.005	58.7192	64.9601
208	0	1	0.86	25.005	41.5989	62.19
209	0	2	-0.43	24.005	40.5989	61.19
210	0	2	-0.43	26.005	42.5989	61.19
211	0	1	0.86	25.005	60.9496	61.1645
212	0	2	-0.43	24.005	59.9496	60.1645
213	0	2	-0.43	26.005	61.9496	60.1645
214	0	1	0.86	35.5461	69.9728	70.2221
215	0	2	-0.43	34.5461	68.9728	69.2221
216	0	2	-0.43	36.5461	70.9728	69.2221
217	0	1	0.86	25.005	47.5572	48.9568
218	0	2	-0.43	24.005	46.5572	47.9568
219	0	2	-0.43	26.005	48.5572	47.9568
220	0	1	0.86	55.8912	54.511	71.3475
221	0	2	-0.43	54.8912	53.511	70.3475
222	0	2	-0.43	56.8912	55.511	70.3475
223	0	1	0.86	63.76	37.2507	59.8593
224	0	2	-0.43	62.76	36.2507	58.8593
225	0	2	-0.43	64.76	38.2507	58.8593
226	0	1	0.86	25.005	42.5438	35.0248
227	0	2	-0.43	24.005	41.5438	34.0248
228	0	2	-0.43	26.005	43.5438	34.0248
229	0	1	0.86	25.005	29.0087	59.8613
230	0	2	-0.43	24.005	28.0087	58.8613
231	0	2	-0.43	26.005	30.0087	58.8613
232	0	1	0.86	28.4944	35.7687	66.2189
