254.5	-0.236425
255.025	-0.174672
255.55	-0.132098
256.075	-0.102177
256.6	-0.0806383
257.125	-0.0647639
257.65	-0.052809
258.175	-0.0436315
258.7	-0.0364657
259.225	-0.0307866
259.75	-0.026226
260.275	-0.0225202
260.8	-0.0194774
261.325	-0.0169552
261.85	-0.0148468
262.375	-0.0130705
262.9	-0.0115635
263.425	-0.0102766
263.95	-0.00917121
264.475	-0.00821645
