22.3	0.386321	1.74392
22.5	-0.210965	1.13335
22.7	-0.486177	0.973678
22.9	-0.668467	0.564432
23.1	-0.648944	0.547704
23.3	-0.659253	0.209973
23.5	-0.598572	0.107516
23.7	-0.531125	0.0823925
23.9	-0.46944	0.0717068
24.1	-0.403261	0.0620572
24.3	-0.354404	0.0535948
24.5	-0.311585	0.0420494
24.7	-0.270173	0.0378422
24.9	-0.236893	0.0320829
25.1	-0.209324	0.025397
25.3	-0.182981	0.0232259
25.5	-0.162392	0.0186702
25.7	-0.1435	0.0154928
25.9	-0.128518	0.0125717
26.1	-0.115148	0.0108688
26.3	-0.102806	0.00919086
26.5	-0.0919604	0.00797293
26.7	-0.0834827	0.00736137
26.9	-0.0754897	0.00594849
27.1	-0.0681122	0.00533539
27.3	-0.0621706	0.00440969
27.5	-0.0563574	0.00385151
27.7	-0.0513514	0.00354311
27.9	-0.0471152	0.00315981
28.1	-0.04327	0.00281021
28.3	-0.0395643	0.00237162
28.5	-0.0364435	0.00215179
28.7	-0.0335145	0.00192609
28.9	-0.0308367	0.00176142
29.1	-0.0287034	0.0014886
29.3	-0.0264041	0.00135496
29.5	-0.0244464	0.00123765
29.7	-0.0227937	0.00120305
29.9	-0.0211284	0.00107146
