70.1	1.55899	3.49631
70.3	0.831154	3.34393
70.5	1.1749	3.22898
70.7	1.11728	3.29146
70.9	1.44515	3.76621
71.1	1.30238	3.44502
71.3	1.44926	3.31169
71.5	0.556263	2.44233
71.7	0.457938	2.38179
71.9	0.169077	2.1287
72.1	0.0478995	1.97673
72.3	-0.205668	1.77636
72.5	-0.413992	1.43004
72.7	-0.607528	1.08919
72.9	-0.776207	0.701155
73.1	-0.777911	0.541244
73.3	-0.782401	0.231662
73.5	-0.712664	0.143663
73.7	-0.642613	0.124827
73.9	-0.565082	0.11354
74.1	-0.491754	0.0938356
74.3	-0.435749	0.0836077
74.5	-0.386301	0.0641432
74.7	-0.337422	0.0581327
74.9	-0.299642	0.050445
75.1	-0.266501	0.0410087
75.3	-0.237908	0.0344621
75.5	-0.21343	0.0287071
75.7	-0.192297	0.0258601
75.9	-0.172905	0.0227398
76.1	-0.153795	0.0184342
76.3	-0.1392	0.0158518
76.5	-0.128396	0.0142086
76.7	-0.116301	0.0108947
76.9	-0.106931	0.0100774
77.1	-0.0965742	0.00924981
77.3	-0.0882874	0.00797635
77.5	-0.0815599	0.00721676
77.7	-0.0748128	0.00611532
77.9	-0.0692983	0.00558915
78.1	-0.0641861	0.00515113
78.3	-0.05931	0.00445508
78.5	-0.0549914	0.00403452
78.7	-0.0513969	0.00360211
78.9	-0.0478233	0.00315433
79.1	-0.0444025	0.00285899
79.3	-0.0414369	0.00263859
79.5	-0.0384192	0.00235161
79.7	-0.0360962	0.00211773
79.9	-0.0340314	0.00192291
