91.95	-0.715008	2.33951
92.25	-0.847773	2.20705
92.55	-1.1819	1.70871
92.85	-1.29899	1.51256
93.15	-1.45852	1.0247
93.45	-1.43043	0.775341
93.75	-1.35672	0.481527
94.05	-1.19477	0.314359
94.35	-1.03482	0.216567
94.65	-0.874317	0.145965
94.95	-0.72936	0.123262
95.25	-0.622406	0.0978725
95.55	-0.521819	0.0732476
95.85	-0.444448	0.0594697
96.15	-0.378043	0.0505632
96.45	-0.324172	0.0394133
96.75	-0.282692	0.0310121
97.05	-0.245928	0.0260197
97.35	-0.217418	0.0206946
97.65	-0.188423	0.016588
97.95	-0.168909	0.0148287
98.25	-0.148171	0.0121586
98.55	-0.133159	0.00996509
98.85	-0.11901	0.00859907
99.15	-0.106985	0.00706285
99.45	-0.0959379	0.00568341
99.75	-0.0876738	0.00550059
100.05	-0.0791213	0.00453902
100.35	-0.0717856	0.00401531
100.65	-0.0657145	0.00322099
100.95	-0.0600276	0.00302098
101.25	-0.055155	0.00261894
101.55	-0.0507189	0.00245528
101.85	-0.0466244	0.00210863
102.15	-0.0428525	0.0019314
102.45	-0.039684	0.00172118
102.75	-0.0368328	0.00154143
103.05	-0.0340258	0.0013034
103.35	-0.0317187	0.00124803
103.65	-0.0294629	0.00113914
103.95	-0.0274396	0.00104432
104.25	-0.0256386	0.000909327
104.55	-0.0239998	0.000781301
104.85	-0.0224454	0.000769968
