53.25	-15.0996	1.60712
53.75	-12.2416	1.08963
54.25	-10.1375	0.796128
54.75	-8.2402	0.598099
55.25	-7.24786	0.552601
55.75	-6.19658	0.293926
56.25	-5.38012	0.323012
56.75	-4.66213	0.297807
57.25	-4.15542	0.229691
57.75	-3.68035	0.202844
58.25	-3.27459	0.1783
58.75	-2.92256	0.161945
59.25	-2.62598	0.120356
59.75	-2.36002	0.105938
60.25	-2.12791	0.0983944
60.75	-1.93409	0.0831198
61.25	-1.77796	0.074001
61.75	-1.60201	0.0578292
62.25	-1.4703	0.0595466
62.75	-1.34244	0.048426
63.25	-1.2339	0.0378842
63.75	-1.13369	0.0360263
64.25	-1.04444	0.0324139
64.75	-0.968023	0.0271689
65.25	-0.900809	0.0289948
65.75	-0.830066	0.0296577
66.25	-0.777575	0.0207236
66.75	-0.715958	0.0191881
67.25	-0.670093	0.0175753
67.75	-0.619589	0.0147094
68.25	-0.579992	0.0162822
68.75	-0.545483	0.0136497
69.25	-0.508413	0.0106441
69.75	-0.474964	0.0107433
70.25	-0.448234	0.0118793
70.75	-0.41827	0.00866045
71.25	-0.394167	0.0109507
71.75	-0.372777	0.00948131
72.25	-0.350384	0.00823363
72.75	-0.330029	0.00652243
73.25	-0.309244	0.00743224
73.75	-0.292931	0.00486825
74.25	-0.275917	0.0056545
74.75	-0.259376	0.00435369
75.25	-0.24832	0.00460834
75.75	-0.233425	0.00398854
76.25	-0.222529	0.00384328
76.75	-0.211376	0.00403603
77.25	-0.200439	0.00346304
77.75	-0.189083	0.00411986
78.25	-0.179952	0.00347873
78.75	-0.171895	0.00247743
79.25	-0.163142	0.00267944
79.75	-0.153971	0.0025573
80.25	-0.147014	0.00261228
80.75	-0.140954	0.00203143
81.25	-0.134137	0.00211798
81.75	-0.128006	0.00165201
82.25	-0.121282	0.00154117
82.75	-0.116099	0.00174582
83.25	-0.110682	0.00176086
83.75	-0.106299	0.00179404
84.25	-0.100981	0.00169476
84.75	-0.0968572	0.00156907
85.25	-0.0926655	0.00115621
85.75	-0.0886138	0.00129281
86.25	-0.084982	0.00122795
86.75	-0.0807002	0.00122243
87.25	-0.0777151	0.000957785
87.75	-0.0745552	0.00105074
88.25	-0.071479	0.00096792
88.75	-0.0682353	0.000949658
89.25	-0.0656844	0.000880381
89.75	-0.0629747	0.000937684
90.25	-0.060496	0.000695308
90.75	-0.0580993	0.000730826
91.25	-0.0560387	0.000694592
91.75	-0.053543	0.000623251
92.25	-0.0515988	0.000661029
92.75	-0.0495934	0.000721136
93.25	-0.0477977	0.000468497
93.75	-0.045666	0.000588012
94.25	-0.0441063	0.000487862
94.75	-0.0425754	0.000442745
95.25	-0.041122	0.000436194
95.75	-0.0394499	0.000531907
96.25	-0.0381233	0.000417324
96.75	-0.0369569	0.000412604
97.25	-0.035432	0.000393437
97.75	-0.0342061	0.000403513
98.25	-0.0329074	0.000299024
98.75	-0.0318167	0.000319438
99.25	-0.0307323	0.000287938
99.75	-0.0295914	0.000316564
