94.1	-0.365839	0.0649407
94.3	-0.323564	0.0560801
94.5	-0.28581	0.0480356
94.7	-0.253571	0.0406592
94.9	-0.22566	0.0332669
95.1	-0.199817	0.0310762
95.3	-0.180263	0.0260676
95.5	-0.160733	0.0209615
95.7	-0.145254	0.0188668
95.9	-0.131023	0.0154355
96.1	-0.117474	0.0122593
96.3	-0.106972	0.0110766
96.5	-0.0975528	0.009598
96.7	-0.089164	0.00841176
96.9	-0.0812056	0.00706368
97.1	-0.0742285	0.0060161
97.3	-0.0686409	0.00565132
97.5	-0.0631633	0.00502392
97.7	-0.0582075	0.00433361
97.9	-0.0537201	0.00391711
98.1	-0.0497701	0.00345359
98.3	-0.046324	0.00317585
98.5	-0.0427117	0.00272613
98.7	-0.0397827	0.00240307
98.9	-0.0371687	0.00206991
99.1	-0.0348255	0.00206801
99.3	-0.0323579	0.00185423
99.5	-0.0303402	0.00165972
99.7	-0.0283219	0.00141532
99.9	-0.0266989	0.00129847
